ram_addr,ram_offset,d88_c,d88_h,d88_r,sector_raw_base,raw_index,raw_file_offset,DE,Ccorr,stored_byte,current_raw_byte,reverse_roundtrip
0x5054,0x2854,0B,40,1,0x00DB90,0x3AB,0x00DF3B,0x0055,35,A4,C4,OK
0x5053,0x2853,0B,40,1,0x00DB90,0x3AC,0x00DF3C,0x0054,35,60,7F,OK
0x5052,0x2852,0B,40,1,0x00DB90,0x3AD,0x00DF3D,0x0053,35,57,75,OK
0x5051,0x2851,0B,40,1,0x00DB90,0x3AE,0x00DF3E,0x0052,35,A3,C0,OK
0x5050,0x2850,0B,40,1,0x00DB90,0x3AF,0x00DF3F,0x0051,35,CA,E6,OK
0x504F,0x284F,0B,40,1,0x00DB90,0x3B0,0x00DF40,0x0050,35,AF,CA,OK
0x504E,0x284E,0B,40,1,0x00DB90,0x3B1,0x00DF41,0x004F,35,09,23,OK
0x504D,0x284D,0B,40,1,0x00DB90,0x3B2,0x00DF42,0x004E,35,BA,D3,OK
0x504C,0x284C,0B,40,1,0x00DB90,0x3B3,0x00DF43,0x004D,35,EB,03,OK
0x504B,0x284B,0B,40,1,0x00DB90,0x3B4,0x00DF44,0x004C,35,AB,C2,OK
0x504A,0x284A,0B,40,1,0x00DB90,0x3B5,0x00DF45,0x004B,35,A0,B6,OK
0x5049,0x2849,0B,40,1,0x00DB90,0x3B6,0x00DF46,0x004A,35,AA,BF,OK
0x5048,0x2848,0B,40,1,0x00DB90,0x3B7,0x00DF47,0x0049,35,05,19,OK
0x5047,0x2847,0B,40,1,0x00DB90,0x3B8,0x00DF48,0x0048,35,EB,FE,OK
0x5046,0x2846,0B,40,1,0x00DB90,0x3B9,0x00DF49,0x0047,35,A2,B4,OK
0x5045,0x2845,0B,40,1,0x00DB90,0x3BA,0x00DF4A,0x0046,35,AB,BC,OK
0x5044,0x2844,0B,40,1,0x00DB90,0x3BB,0x00DF4B,0x0045,35,FA,0A,OK
0x5043,0x2843,0B,40,1,0x00DB90,0x3BC,0x00DF4C,0x0044,35,EF,FE,OK
0x5042,0x2842,0B,40,1,0x00DB90,0x3BD,0x00DF4D,0x0043,35,8A,98,OK
0x5041,0x2841,0B,40,1,0x00DB90,0x3BE,0x00DF4E,0x0042,35,AA,B7,OK
0x5040,0x2840,0B,40,1,0x00DB90,0x3BF,0x00DF4F,0x0041,35,EE,FA,OK
0x503F,0x283F,0B,40,1,0x00DB90,0x3C0,0x00DF50,0x0040,35,FB,06,OK
0x503E,0x283E,0B,40,1,0x00DB90,0x3C1,0x00DF51,0x003F,35,02,0C,OK
0x503D,0x283D,0B,40,1,0x00DB90,0x3C2,0x00DF52,0x003E,35,04,0D,OK
0x503C,0x283C,0B,40,1,0x00DB90,0x3C3,0x00DF53,0x003D,35,51,59,OK
0x503B,0x283B,0B,40,1,0x00DB90,0x3C4,0x00DF54,0x003C,35,04,0B,OK
0x503A,0x283A,0B,40,1,0x00DB90,0x3C5,0x00DF55,0x003B,35,04,0A,OK
0x5039,0x2839,0B,40,1,0x00DB90,0x3C6,0x00DF56,0x003A,35,00,05,OK
0x5038,0x2838,0B,40,1,0x00DB90,0x3C7,0x00DF57,0x0039,35,D6,DA,OK
0x5037,0x2837,0B,40,1,0x00DB90,0x3C8,0x00DF58,0x0038,35,55,58,OK
0x5036,0x2836,0B,40,1,0x00DB90,0x3C9,0x00DF59,0x0037,35,4D,4F,OK
0x5035,0x2835,0B,40,1,0x00DB90,0x3CA,0x00DF5A,0x0036,35,23,24,OK
0x5034,0x2834,0B,40,1,0x00DB90,0x3CB,0x00DF5B,0x0035,35,20,20,OK
0x5033,0x2833,0B,40,1,0x00DB90,0x3CC,0x00DF5C,0x0034,35,0A,09,OK
0x5032,0x2832,0B,40,1,0x00DB90,0x3CD,0x00DF5D,0x0033,35,04,02,OK
0x5031,0x2831,0B,40,1,0x00DB90,0x3CE,0x00DF5E,0x0032,35,C0,BD,OK
0x5030,0x2830,0B,40,1,0x00DB90,0x3CF,0x00DF5F,0x0031,35,35,31,OK
0x502F,0x282F,0B,40,1,0x00DB90,0x3D0,0x00DF60,0x0030,35,54,4F,OK
0x502E,0x282E,0B,40,1,0x00DB90,0x3D1,0x00DF61,0x002F,35,75,6F,OK
0x502D,0x282D,0B,40,1,0x00DB90,0x3D2,0x00DF62,0x002E,35,54,4D,OK
0x502C,0x282C,0B,40,1,0x00DB90,0x3D3,0x00DF63,0x002D,35,51,49,OK
0x502B,0x282B,0B,40,1,0x00DB90,0x3D4,0x00DF64,0x002C,35,55,4C,OK
0x502A,0x282A,0B,40,1,0x00DB90,0x3D5,0x00DF65,0x002B,35,05,FB,OK
0x5029,0x2829,0B,40,1,0x00DB90,0x3D6,0x00DF66,0x002A,35,41,36,OK
0x5028,0x2828,0B,40,1,0x00DB90,0x3D7,0x00DF67,0x0029,35,14,08,OK
0x5027,0x2827,0B,40,1,0x00DB90,0x3D8,0x00DF68,0x0028,35,05,F8,OK
0x5026,0x2826,0B,40,1,0x00DB90,0x3D9,0x00DF69,0x0027,35,00,F2,OK
0x5025,0x2825,0B,40,1,0x00DB90,0x3DA,0x00DF6A,0x0026,35,54,45,OK
0x5024,0x2824,0B,40,1,0x00DB90,0x3DB,0x00DF6B,0x0025,35,01,F1,OK
0x5023,0x2823,0B,40,1,0x00DB90,0x3DC,0x00DF6C,0x0024,35,05,F4,OK
0x5022,0x2822,0B,40,1,0x00DB90,0x3DD,0x00DF6D,0x0023,35,44,32,OK
0x5021,0x2821,0B,40,1,0x00DB90,0x3DE,0x00DF6E,0x0022,35,40,2D,OK
0x5020,0x2820,0B,40,1,0x00DB90,0x3DF,0x00DF6F,0x0021,35,54,40,OK
0x501F,0x281F,0B,40,1,0x00DB90,0x3E0,0x00DF70,0x0020,35,05,F0,OK
0x501E,0x281E,0B,40,1,0x00DB90,0x3E1,0x00DF71,0x001F,35,04,EE,OK
0x501D,0x281D,0B,40,1,0x00DB90,0x3E2,0x00DF72,0x001E,35,04,ED,OK
0x501C,0x281C,0B,40,1,0x00DB90,0x3E3,0x00DF73,0x001D,35,04,EC,OK
0x501B,0x281B,0B,40,1,0x00DB90,0x3E4,0x00DF74,0x001C,35,14,FB,OK
0x501A,0x281A,0B,40,1,0x00DB90,0x3E5,0x00DF75,0x001B,35,15,FB,OK
0x5019,0x2819,0B,40,1,0x00DB90,0x3E6,0x00DF76,0x001A,35,41,26,OK
0x5018,0x2818,0B,40,1,0x00DB90,0x3E7,0x00DF77,0x0019,35,45,29,OK
0x5017,0x2817,0B,40,1,0x00DB90,0x3E8,0x00DF78,0x0018,35,00,E3,OK
0x5016,0x2816,0B,40,1,0x00DB90,0x3E9,0x00DF79,0x0017,35,44,26,OK
0x5015,0x2815,0B,40,1,0x00DB90,0x3EA,0x00DF7A,0x0016,35,00,E1,OK
0x5014,0x2814,0B,40,1,0x00DB90,0x3EB,0x00DF7B,0x0015,35,50,30,OK
0x5013,0x2813,0B,40,1,0x00DB90,0x3EC,0x00DF7C,0x0014,35,11,F0,OK
0x5012,0x2812,0B,40,1,0x00DB90,0x3ED,0x00DF7D,0x0013,35,01,DF,OK
0x5011,0x2811,0B,40,1,0x00DB90,0x3EE,0x00DF7E,0x0012,35,00,DD,OK
0x5010,0x2810,0B,40,1,0x00DB90,0x3EF,0x00DF7F,0x0011,35,50,2C,OK
0x500F,0x280F,0B,40,1,0x00DB90,0x3F0,0x00DF80,0x0010,35,05,E0,OK
0x500E,0x280E,0B,40,1,0x00DB90,0x3F1,0x00DF81,0x000F,35,04,DE,OK
0x500D,0x280D,0B,40,1,0x00DB90,0x3F2,0x00DF82,0x000E,35,40,19,OK
0x500C,0x280C,0B,40,1,0x00DB90,0x3F3,0x00DF83,0x000D,35,11,E9,OK
0x500B,0x280B,0B,40,1,0x00DB90,0x3F4,0x00DF84,0x000C,35,05,DC,OK
0x500A,0x280A,0B,40,1,0x00DB90,0x3F5,0x00DF85,0x000B,35,41,17,OK
0x5009,0x2809,0B,40,1,0x00DB90,0x3F6,0x00DF86,0x000A,35,50,25,OK
0x5008,0x2808,0B,40,1,0x00DB90,0x3F7,0x00DF87,0x0009,35,51,25,OK
0x5007,0x2807,0B,40,1,0x00DB90,0x3F8,0x00DF88,0x0008,35,55,28,OK
0x5006,0x2806,0B,40,1,0x00DB90,0x3F9,0x00DF89,0x0007,35,04,D6,OK
0x5005,0x2805,0B,40,1,0x00DB90,0x3FA,0x00DF8A,0x0006,35,04,D5,OK
0x5004,0x2804,0B,40,1,0x00DB90,0x3FB,0x00DF8B,0x0005,35,11,E1,OK
0x5003,0x2803,0B,40,1,0x00DB90,0x3FC,0x00DF8C,0x0004,35,40,0F,OK
0x5002,0x2802,0B,40,1,0x00DB90,0x3FD,0x00DF8D,0x0003,35,00,CE,OK
0x5001,0x2801,0B,40,1,0x00DB90,0x3FE,0x00DF8E,0x0002,35,41,0E,OK
0x5000,0x2800,0B,40,1,0x00DB90,0x3FF,0x00DF8F,0x0001,35,0C,D8,OK
0x57FF,0x2FFF,0B,40,2,0x00DFA0,0x000,0x00DFA0,0x0400,35,0A,D9,OK
0x57FE,0x2FFE,0B,40,2,0x00DFA0,0x001,0x00DFA1,0x03FF,35,04,D1,OK
0x57FD,0x2FFD,0B,40,2,0x00DFA0,0x002,0x00DFA2,0x03FE,35,A8,74,OK
0x57FC,0x2FFC,0B,40,2,0x00DFA0,0x003,0x00DFA3,0x03FD,35,AA,75,OK
0x57FB,0x2FFB,0B,40,2,0x00DFA0,0x004,0x00DFA4,0x03FC,35,A2,6C,OK
0x57FA,0x2FFA,0B,40,2,0x00DFA0,0x005,0x00DFA5,0x03FB,35,05,CE,OK
0x57F9,0x2FF9,0B,40,2,0x00DFA0,0x006,0x00DFA6,0x03FA,35,A8,70,OK
0x57F8,0x2FF8,0B,40,2,0x00DFA0,0x007,0x00DFA7,0x03F9,35,88,4F,OK
0x57F7,0x2FF7,0B,40,2,0x00DFA0,0x008,0x00DFA8,0x03F8,35,A2,68,OK
0x57F6,0x2FF6,0B,40,2,0x00DFA0,0x009,0x00DFA9,0x03F7,35,AB,70,OK
0x57F5,0x2FF5,0B,40,2,0x00DFA0,0x00A,0x00DFAA,0x03F6,35,AA,6E,OK
0x57F4,0x2FF4,0B,40,2,0x00DFA0,0x00B,0x00DFAB,0x03F5,35,05,C8,OK
0x57F3,0x2FF3,0B,40,2,0x00DFA0,0x00C,0x00DFAC,0x03F4,35,8A,4C,OK
0x57F2,0x2FF2,0B,40,2,0x00DFA0,0x00D,0x00DFAD,0x03F3,35,9E,5F,OK
0x57F1,0x2FF1,0B,40,2,0x00DFA0,0x00E,0x00DFAE,0x03F2,35,A8,68,OK
0x57F0,0x2FF0,0B,40,2,0x00DFA0,0x00F,0x00DFAF,0x03F1,35,A0,5F,OK
0x57EF,0x2FEF,0B,40,2,0x00DFA0,0x010,0x00DFB0,0x03F0,35,EA,A8,OK
0x57EE,0x2FEE,0B,40,2,0x00DFA0,0x011,0x00DFB1,0x03EF,35,AE,6B,OK
0x57ED,0x2FED,0B,40,2,0x00DFA0,0x012,0x00DFB2,0x03EE,35,2A,E6,OK
0x57EC,0x2FEC,0B,40,2,0x00DFA0,0x013,0x00DFB3,0x03ED,35,88,43,OK
0x57EB,0x2FEB,0B,40,2,0x00DFA0,0x014,0x00DFB4,0x03EC,35,AA,64,OK
0x57EA,0x2FEA,0B,40,2,0x00DFA0,0x015,0x00DFB5,0x03EB,35,00,B9,OK
0x57E9,0x2FE9,0B,40,2,0x00DFA0,0x016,0x00DFB6,0x03EA,35,A8,60,OK
0x57E8,0x2FE8,0B,40,2,0x00DFA0,0x017,0x00DFB7,0x03E9,35,2A,E1,OK
0x57E7,0x2FE7,0B,40,2,0x00DFA0,0x018,0x00DFB8,0x03E8,35,8A,40,OK
0x57E6,0x2FE6,0B,40,2,0x00DFA0,0x019,0x00DFB9,0x03E7,35,0A,BF,OK
0x57E5,0x2FE5,0B,40,2,0x00DFA0,0x01A,0x00DFBA,0x03E6,35,A8,5C,OK
0x57E4,0x2FE4,0B,40,2,0x00DFA0,0x01B,0x00DFBB,0x03E5,35,05,B8,OK
0x57E3,0x2FE3,0B,40,2,0x00DFA0,0x01C,0x00DFBC,0x03E4,35,AA,5C,OK
0x57E2,0x2FE2,0B,40,2,0x00DFA0,0x01D,0x00DFBD,0x03E3,35,08,B9,OK
0x57E1,0x2FE1,0B,40,2,0x00DFA0,0x01E,0x00DFBE,0x03E2,35,03,B3,OK
0x57E0,0x2FE0,0B,40,2,0x00DFA0,0x01F,0x00DFBF,0x03E1,35,80,2F,OK
0x57DF,0x2FDF,0B,40,2,0x00DFA0,0x020,0x00DFC0,0x03E0,35,AA,58,OK
0x57DE,0x2FDE,0B,40,2,0x00DFA0,0x021,0x00DFC1,0x03DF,35,2A,D7,OK
0x57DD,0x2FDD,0B,40,2,0x00DFA0,0x022,0x00DFC2,0x03DE,35,AA,56,OK
0x57DC,0x2FDC,0B,40,2,0x00DFA0,0x023,0x00DFC3,0x03DD,35,05,B0,OK
0x57DB,0x2FDB,0B,40,2,0x00DFA0,0x024,0x00DFC4,0x03DC,35,80,2A,OK
0x57DA,0x2FDA,0B,40,2,0x00DFA0,0x025,0x00DFC5,0x03DB,35,88,31,OK
0x57D9,0x2FD9,0B,40,2,0x00DFA0,0x026,0x00DFC6,0x03DA,35,AA,52,OK
0x57D8,0x2FD8,0B,40,2,0x00DFA0,0x027,0x00DFC7,0x03D9,35,22,C9,OK
0x57D7,0x2FD7,0B,40,2,0x00DFA0,0x028,0x00DFC8,0x03D8,35,20,C6,OK
0x57D6,0x2FD6,0B,40,2,0x00DFA0,0x029,0x00DFC9,0x03D7,35,80,25,OK
0x57D5,0x2FD5,0B,40,2,0x00DFA0,0x02A,0x00DFCA,0x03D6,35,2A,CE,OK
0x57D4,0x2FD4,0B,40,2,0x00DFA0,0x02B,0x00DFCB,0x03D5,35,28,CB,OK
0x57D3,0x2FD3,0B,40,2,0x00DFA0,0x02C,0x00DFCC,0x03D4,35,05,A7,OK
0x57D2,0x2FD2,0B,40,2,0x00DFA0,0x02D,0x00DFCD,0x03D3,35,8A,2B,OK
0x57D1,0x2FD1,0B,40,2,0x00DFA0,0x02E,0x00DFCE,0x03D2,35,09,A9,OK
0x57D0,0x2FD0,0B,40,2,0x00DFA0,0x02F,0x00DFCF,0x03D1,35,8A,29,OK
0x57CF,0x2FCF,0B,40,2,0x00DFA0,0x030,0x00DFD0,0x03D0,35,05,A3,OK
0x57CE,0x2FCE,0B,40,2,0x00DFA0,0x031,0x00DFD1,0x03CF,35,AA,47,OK
0x57CD,0x2FCD,0B,40,2,0x00DFA0,0x032,0x00DFD2,0x03CE,35,2A,C6,OK
0x57CC,0x2FCC,0B,40,2,0x00DFA0,0x033,0x00DFD3,0x03CD,35,AA,45,OK
0x57CB,0x2FCB,0B,40,2,0x00DFA0,0x034,0x00DFD4,0x03CC,35,22,BC,OK
0x57CA,0x2FCA,0B,40,2,0x00DFA0,0x035,0x00DFD5,0x03CB,35,2A,C3,OK
0x57C9,0x2FC9,0B,40,2,0x00DFA0,0x036,0x00DFD6,0x03CA,35,08,A0,OK
0x57C8,0x2FC8,0B,40,2,0x00DFA0,0x037,0x00DFD7,0x03C9,35,04,9B,OK
0x57C7,0x2FC7,0B,40,2,0x00DFA0,0x038,0x00DFD8,0x03C8,35,80,16,OK
0x57C6,0x2FC6,0B,40,2,0x00DFA0,0x039,0x00DFD9,0x03C7,35,02,97,OK
0x57C5,0x2FC5,0B,40,2,0x00DFA0,0x03A,0x00DFDA,0x03C6,35,04,98,OK
0x57C4,0x2FC4,0B,40,2,0x00DFA0,0x03B,0x00DFDB,0x03C5,35,15,A8,OK
0x57C3,0x2FC3,0B,40,2,0x00DFA0,0x03C,0x00DFDC,0x03C4,35,09,9B,OK
0x57C2,0x2FC2,0B,40,2,0x00DFA0,0x03D,0x00DFDD,0x03C3,35,45,D6,OK
0x57C1,0x2FC1,0B,40,2,0x00DFA0,0x03E,0x00DFDE,0x03C2,35,11,A1,OK
0x57C0,0x2FC0,0B,40,2,0x00DFA0,0x03F,0x00DFDF,0x03C1,35,15,A4,OK
0x57BF,0x2FBF,0B,40,2,0x00DFA0,0x040,0x00DFE0,0x03C0,35,09,97,OK
0x57BE,0x2FBE,0B,40,2,0x00DFA0,0x041,0x00DFE1,0x03BF,35,54,E1,OK
0x57BD,0x2FBD,0B,40,2,0x00DFA0,0x042,0x00DFE2,0x03BE,35,55,E1,OK
0x57BC,0x2FBC,0B,40,2,0x00DFA0,0x043,0x00DFE3,0x03BD,35,51,DC,OK
0x57BB,0x2FBB,0B,40,2,0x00DFA0,0x044,0x00DFE4,0x03BC,35,11,9B,OK
0x57BA,0x2FBA,0B,40,2,0x00DFA0,0x045,0x00DFE5,0x03BB,35,51,DA,OK
0x57B9,0x2FB9,0B,40,2,0x00DFA0,0x046,0x00DFE6,0x03BA,35,55,DD,OK
0x57B8,0x2FB8,0B,40,2,0x00DFA0,0x047,0x00DFE7,0x03B9,35,54,DB,OK
0x57B7,0x2FB7,0B,40,2,0x00DFA0,0x048,0x00DFE8,0x03B8,35,45,CB,OK
0x57B6,0x2FB6,0B,40,2,0x00DFA0,0x049,0x00DFE9,0x03B7,35,55,DA,OK
0x57B5,0x2FB5,0B,40,2,0x00DFA0,0x04A,0x00DFEA,0x03B6,35,06,8A,OK
0x57B4,0x2FB4,0B,40,2,0x00DFA0,0x04B,0x00DFEB,0x03B5,35,03,86,OK
0x57B3,0x2FB3,0B,40,2,0x00DFA0,0x04C,0x00DFEC,0x03B4,35,54,D6,OK
0x57B2,0x2FB2,0B,40,2,0x00DFA0,0x04D,0x00DFED,0x03B3,35,14,95,OK
0x57B1,0x2FB1,0B,40,2,0x00DFA0,0x04E,0x00DFEE,0x03B2,35,1C,9C,OK
0x57B0,0x2FB0,0B,40,2,0x00DFA0,0x04F,0x00DFEF,0x03B1,35,3C,BB,OK
0x57AF,0x2FAF,0B,40,2,0x00DFA0,0x050,0x00DFF0,0x03B0,35,15,93,OK
0x57AE,0x2FAE,0B,40,2,0x00DFA0,0x051,0x00DFF1,0x03AF,35,57,D4,OK
0x57AD,0x2FAD,0B,40,2,0x00DFA0,0x052,0x00DFF2,0x03AE,35,B1,2D,OK
0x57AC,0x2FAC,0B,40,2,0x00DFA0,0x053,0x00DFF3,0x03AD,35,75,F0,OK
0x57AB,0x2FAB,0B,40,2,0x00DFA0,0x054,0x00DFF4,0x03AC,35,57,D1,OK
0x57AA,0x2FAA,0B,40,2,0x00DFA0,0x055,0x00DFF5,0x03AB,35,7D,F6,OK
0x57A9,0x2FA9,0B,40,2,0x00DFA0,0x056,0x00DFF6,0x03AA,35,F5,6D,OK
0x57A8,0x2FA8,0B,40,2,0x00DFA0,0x057,0x00DFF7,0x03A9,35,BD,34,OK
0x57A7,0x2FA7,0B,40,2,0x00DFA0,0x058,0x00DFF8,0x03A8,35,6F,E5,OK
0x57A6,0x2FA6,0B,40,2,0x00DFA0,0x059,0x00DFF9,0x03A7,35,47,BC,OK
0x57A5,0x2FA5,0B,40,2,0x00DFA0,0x05A,0x00DFFA,0x03A6,35,41,B5,OK
0x57A4,0x2FA4,0B,40,2,0x00DFA0,0x05B,0x00DFFB,0x03A5,35,55,C8,OK
0x57A3,0x2FA3,0B,40,2,0x00DFA0,0x05C,0x00DFFC,0x03A4,35,05,77,OK
0x57A2,0x2FA2,0B,40,2,0x00DFA0,0x05D,0x00DFFD,0x03A3,35,54,C5,OK
0x57A1,0x2FA1,0B,40,2,0x00DFA0,0x05E,0x00DFFE,0x03A2,35,45,B5,OK
0x57A0,0x2FA0,0B,40,2,0x00DFA0,0x05F,0x00DFFF,0x03A1,35,0A,79,OK
0x579F,0x2F9F,0B,40,2,0x00DFA0,0x060,0x00E000,0x03A0,35,15,83,OK
0x579E,0x2F9E,0B,40,2,0x00DFA0,0x061,0x00E001,0x039F,35,55,C2,OK
0x579D,0x2F9D,0B,40,2,0x00DFA0,0x062,0x00E002,0x039E,35,51,BD,OK
0x579C,0x2F9C,0B,40,2,0x00DFA0,0x063,0x00E003,0x039D,35,44,AF,OK
0x579B,0x2F9B,0B,40,2,0x00DFA0,0x064,0x00E004,0x039C,35,51,BB,OK
0x579A,0x2F9A,0B,40,2,0x00DFA0,0x065,0x00E005,0x039B,35,09,72,OK
0x5799,0x2F99,0B,40,2,0x00DFA0,0x066,0x00E006,0x039A,35,54,BC,OK
0x5798,0x2F98,0B,40,2,0x00DFA0,0x067,0x00E007,0x0399,35,55,BC,OK
0x5797,0x2F97,0B,40,2,0x00DFA0,0x068,0x00E008,0x0398,35,41,A7,OK
0x5796,0x2F96,0B,40,2,0x00DFA0,0x069,0x00E009,0x0397,35,51,B6,OK
0x5795,0x2F95,0B,40,2,0x00DFA0,0x06A,0x00E00A,0x0396,35,10,74,OK
0x5794,0x2F94,0B,40,2,0x00DFA0,0x06B,0x00E00B,0x0395,35,05,68,OK
0x5793,0x2F93,0B,40,2,0x00DFA0,0x06C,0x00E00C,0x0394,35,04,66,OK
0x5792,0x2F92,0B,40,2,0x00DFA0,0x06D,0x00E00D,0x0393,35,05,66,OK
0x5791,0x2F91,0B,40,2,0x00DFA0,0x06E,0x00E00E,0x0392,35,44,A4,OK
0x5790,0x2F90,0B,40,2,0x00DFA0,0x06F,0x00E00F,0x0391,35,51,B0,OK
0x578F,0x2F8F,0B,40,2,0x00DFA0,0x070,0x00E010,0x0390,35,55,B3,OK
0x578E,0x2F8E,0B,40,2,0x00DFA0,0x071,0x00E011,0x038F,35,15,72,OK
0x578D,0x2F8D,0B,40,2,0x00DFA0,0x072,0x00E012,0x038E,35,05,61,OK
0x578C,0x2F8C,0B,40,2,0x00DFA0,0x073,0x00E013,0x038D,35,51,AC,OK
0x578B,0x2F8B,0B,40,2,0x00DFA0,0x074,0x00E014,0x038C,35,50,AA,OK
0x578A,0x2F8A,0B,40,2,0x00DFA0,0x075,0x00E015,0x038B,35,45,9E,OK
0x5789,0x2F89,0B,40,2,0x00DFA0,0x076,0x00E016,0x038A,35,15,6D,OK
0x5788,0x2F88,0B,40,2,0x00DFA0,0x077,0x00E017,0x0389,35,05,5C,OK
0x5787,0x2F87,0B,40,2,0x00DFA0,0x078,0x00E018,0x0388,35,10,66,OK
0x5786,0x2F86,0B,40,2,0x00DFA0,0x079,0x00E019,0x0387,35,55,AA,OK
0x5785,0x2F85,0B,40,2,0x00DFA0,0x07A,0x00E01A,0x0386,35,15,69,OK
0x5784,0x2F84,0B,40,2,0x00DFA0,0x07B,0x00E01B,0x0385,35,55,A8,OK
0x5783,0x2F83,0B,40,2,0x00DFA0,0x07C,0x00E01C,0x0384,35,44,96,OK
0x5782,0x2F82,0B,40,2,0x00DFA0,0x07D,0x00E01D,0x0383,35,55,A6,OK
0x5781,0x2F81,0B,40,2,0x00DFA0,0x07E,0x00E01E,0x0382,35,06,56,OK
0x5780,0x2F80,0B,40,2,0x00DFA0,0x07F,0x00E01F,0x0381,35,51,A0,OK
0x577F,0x2F7F,0B,40,2,0x00DFA0,0x080,0x00E020,0x0380,35,41,8F,OK
0x577E,0x2F7E,0B,40,2,0x00DFA0,0x081,0x00E021,0x037F,35,05,52,OK
0x577D,0x2F7D,0B,40,2,0x00DFA0,0x082,0x00E022,0x037E,35,AA,F6,OK
0x577C,0x2F7C,0B,40,2,0x00DFA0,0x083,0x00E023,0x037D,35,A0,EB,OK
0x577B,0x2F7B,0B,40,2,0x00DFA0,0x084,0x00E024,0x037C,35,22,6C,OK
0x577A,0x2F7A,0B,40,2,0x00DFA0,0x085,0x00E025,0x037B,35,05,4E,OK
0x5779,0x2F79,0B,40,2,0x00DFA0,0x086,0x00E026,0x037A,35,AA,F2,OK
0x5778,0x2F78,0B,40,2,0x00DFA0,0x087,0x00E027,0x0379,35,A8,EF,OK
0x5777,0x2F77,0B,40,2,0x00DFA0,0x088,0x00E028,0x0378,35,2A,70,OK
0x5776,0x2F76,0B,40,2,0x00DFA0,0x089,0x00E029,0x0377,35,A2,E7,OK
0x5775,0x2F75,0B,40,2,0x00DFA0,0x08A,0x00E02A,0x0376,35,2A,6E,OK
0x5774,0x2F74,0B,40,2,0x00DFA0,0x08B,0x00E02B,0x0375,35,AA,ED,OK
0x5773,0x2F73,0B,40,2,0x00DFA0,0x08C,0x00E02C,0x0374,35,2A,6C,OK
0x5772,0x2F72,0B,40,2,0x00DFA0,0x08D,0x00E02D,0x0373,35,AA,EB,OK
0x5771,0x2F71,0B,40,2,0x00DFA0,0x08E,0x00E02E,0x0372,35,06,46,OK
0x5770,0x2F70,0B,40,2,0x00DFA0,0x08F,0x00E02F,0x0371,35,8A,C9,OK
0x576F,0x2F6F,0B,40,2,0x00DFA0,0x090,0x00E030,0x0370,35,AA,E8,OK
0x576E,0x2F6E,0B,40,2,0x00DFA0,0x091,0x00E031,0x036F,35,05,42,OK
0x576D,0x2F6D,0B,40,2,0x00DFA0,0x092,0x00E032,0x036E,35,A8,E4,OK
0x576C,0x2F6C,0B,40,2,0x00DFA0,0x093,0x00E033,0x036D,35,05,40,OK
0x576B,0x2F6B,0B,40,2,0x00DFA0,0x094,0x00E034,0x036C,35,2A,64,OK
0x576A,0x2F6A,0B,40,2,0x00DFA0,0x095,0x00E035,0x036B,35,A0,D9,OK
0x5769,0x2F69,0B,40,2,0x00DFA0,0x096,0x00E036,0x036A,35,AA,E2,OK
0x5768,0x2F68,0B,40,2,0x00DFA0,0x097,0x00E037,0x0369,35,0A,41,OK
0x5767,0x2F67,0B,40,2,0x00DFA0,0x098,0x00E038,0x0368,35,04,3A,OK
0x5766,0x2F66,0B,40,2,0x00DFA0,0x099,0x00E039,0x0367,35,38,6D,OK
0x5765,0x2F65,0B,40,2,0x00DFA0,0x09A,0x00E03A,0x0366,35,43,77,OK
0x5764,0x2F64,0B,40,2,0x00DFA0,0x09B,0x00E03B,0x0365,35,C6,F9,OK
0x5763,0x2F63,0B,40,2,0x00DFA0,0x09C,0x00E03C,0x0364,35,0B,3D,OK
0x5762,0x2F62,0B,40,2,0x00DFA0,0x09D,0x00E03D,0x0363,35,04,35,OK
0x5761,0x2F61,0B,40,2,0x00DFA0,0x09E,0x00E03E,0x0362,35,55,85,OK
0x5760,0x2F60,0B,40,2,0x00DFA0,0x09F,0x00E03F,0x0361,35,77,A6,OK
0x575F,0x2F5F,0B,40,2,0x00DFA0,0x0A0,0x00E040,0x0360,35,FF,2D,OK
0x575E,0x2F5E,0B,40,2,0x00DFA0,0x0A1,0x00E041,0x035F,35,E6,13,OK
0x575D,0x2F5D,0B,40,2,0x00DFA0,0x0A2,0x00E042,0x035E,35,FB,27,OK
0x575C,0x2F5C,0B,40,2,0x00DFA0,0x0A3,0x00E043,0x035D,35,FF,2A,OK
0x575B,0x2F5B,0B,40,2,0x00DFA0,0x0A4,0x00E044,0x035C,35,BF,E9,OK
0x575A,0x2F5A,0B,40,2,0x00DFA0,0x0A5,0x00E045,0x035B,35,D7,00,OK
0x5759,0x2F59,0B,40,2,0x00DFA0,0x0A6,0x00E046,0x035A,35,EF,17,OK
0x5758,0x2F58,0B,40,2,0x00DFA0,0x0A7,0x00E047,0x0359,35,BA,E1,OK
0x5757,0x2F57,0B,40,2,0x00DFA0,0x0A8,0x00E048,0x0358,35,22,48,OK
0x5756,0x2F56,0B,40,2,0x00DFA0,0x0A9,0x00E049,0x0357,35,05,2A,OK
0x5755,0x2F55,0B,40,2,0x00DFA0,0x0AA,0x00E04A,0x0356,35,2A,4E,OK
0x5754,0x2F54,0B,40,2,0x00DFA0,0x0AB,0x00E04B,0x0355,35,A8,CB,OK
0x5753,0x2F53,0B,40,2,0x00DFA0,0x0AC,0x00E04C,0x0354,35,AA,CC,OK
